WELL_ID,TOWN,STREET_NUMBER,STREET_NAME,Address,LATITUDE,LONGITUDE,DATE_COMPLETE,WELL_TYPE,WORKPERFORMED,TOTAL_DEPTH,DEPTH_TO_BEDROCK,WATER_LEVEL,Numeric Water Level
20789,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,9/22/1988,Domestic,,260,20,20,20
20790,Charlemont,,Berkshire East Ski Area, Berkshire East Ski Area Charlemont MA,,,8/24/1988,Domestic,,300,11,13,13
20791,Charlemont,,Hawk Hill Road, Hawk Hill Road Charlemont MA,,,8/19/1988,Domestic,,400,8,10,10
20792,Charlemont,Lot 4,Mountain Road,Lot 4 Mountain Road Charlemont MA,,,8/16/1988,Domestic,,300,14,90,90
20793,Charlemont,,Warfield Road, Warfield Road Charlemont MA,,,7/18/1988,Domestic,,320,3,20,20
20794,Charlemont,,Moutain Road, Moutain Road Charlemont MA,,,7/15/1988,Domestic,,265,9,,0
20795,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,7/12/1988,Domestic,,160,80,8,8
20796,Charlemont,Lot 2,Warner Hill Road,Lot 2 Warner Hill Road Charlemont MA,,,6/20/1988,Domestic,,300,,60,60
20797,Charlemont,,Warner Hill Road, Warner Hill Road Charlemont MA,,,6/18/1988,Domestic,,240,0,60,60
20798,Charlemont,,off Burrington Road, off Burrington Road Charlemont MA,,,5/26/1988,Domestic,,400,0,unknown,#VALUE!
20799,Charlemont,,Route 2, Route 2 Charlemont MA,,,5/11/1988,Domestic,,340,85,unknown,#VALUE!
20800,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,4/8/1988,Domestic,,200,138,20,20
20801,Charlemont,,South River Road, South River Road Charlemont MA,,,2/16/1988,Domestic,,305,0,,0
20802,Charlemont,,Route 8A, Route 8A Charlemont MA,,,11/5/1987,Domestic,,155,0,15,15
20803,Charlemont,,Deer Run Road, Deer Run Road Charlemont MA,,,10/23/1987,Domestic,,495,0,120?,#VALUE!
20804,Charlemont,,Windy Hill Road, Windy Hill Road Charlemont MA,,,9/2/1987,Domestic,,180,65,25,25
20805,Charlemont,,Warner Hill Road, Warner Hill Road Charlemont MA,,,8/19/1987,Domestic,,300,20,50,50
20806,Charlemont,,Mohawk Trail, Mohawk Trail Charlemont MA,,,7/18/1987,Domestic,,100,72,20,20
20807,Charlemont,,Route 2, Route 2 Charlemont MA,,,5/28/1987,Domestic,,120,0,20,20
20808,Charlemont,,Mountain View Road, Mountain View Road Charlemont MA,,,6/6/1987,Domestic,,220,1,80,80
20809,Charlemont,3,Rock Ledge Road,3 Rock Ledge Road Charlemont MA,,,4/24/1987,Domestic,,120,10,24,24
20810,Charlemont,Lot 1,Heath Stage Terrace,Lot 1 Heath Stage Terrace Charlemont MA,,,12/12/1986,Domestic,,121,121,30,30
20811,Charlemont,,Warner Hill Road, Warner Hill Road Charlemont MA,,,12/8/1986,Domestic,,220,0,,0
20812,Charlemont,,Heath Stage Terrace, Heath Stage Terrace Charlemont MA,,,11/3/1986,Domestic,,229,55,,0
20813,Charlemont,,Heath Stage Terrace, Heath Stage Terrace Charlemont MA,,,11/3/1986,Domestic,,130,100,,0
20814,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,1/3/1986,Domestic,,220,11,0,0
20815,Charlemont,,Streeter Way, Streeter Way Charlemont MA,,,9/6/1985,Domestic,,325,0,,0
20816,Charlemont,,Route 2, Route 2 Charlemont MA,,,8/26/1985,Public Water Supply,,100,0,,0
20817,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,8/1/1985,Domestic,,200,0,,0
20818,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,7/30/1985,Industrial,,440,0,20,20
20819,Charlemont,,Potter's Road, Potter's Road Charlemont MA,,,6/27/1985,Domestic,,155,0,,0
20820,Charlemont,,North Heath Road, North Heath Road Charlemont MA,,,6/16/1985,Domestic,,260,0,,0
20821,Charlemont,2023,Mohawk Trail,2023 Mohawk Trail Charlemont MA,,,10/2/1984,Domestic,,500,0,,0
20822,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,10/1/1984,Domestic,,260,0,unknown,#VALUE!
20823,Charlemont,,East Oxbow Road, East Oxbow Road Charlemont MA,,,9/6/1984,Domestic,,94,0,overflowing,0
20824,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,9/1/1984,Domestic,,520,0,,0
20825,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,8/21/1984,Domestic,,100,9,17,17
20826,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,7/21/1984,Domestic,,520,106,25,25
20827,Charlemont,,off Warner Hill Road, off Warner Hill Road Charlemont MA,,,6/13/1984,Domestic,,305,0,45,45
20828,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,5/10/1984,Domestic,,180,37,100,100
20829,Charlemont,,West Holly Road, West Holly Road Charlemont MA,,,2/1/1984,Domestic,,275,0,30,30
20830,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,12/1/1982,Domestic,,200,0,20,20
20831,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,10/16/1982,Domestic,,160,,25,25
20832,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,,Irrigation,,300,0,8,8
20833,Charlemont,,Main Street, Main Street Charlemont MA,,,10/1/1982,Domestic,,145,102,,0
20834,Charlemont,,Route 2, Route 2 Charlemont MA,,,12/1/1981,Domestic,,160,0,4,4
20835,Charlemont,,Route 2, Route 2 Charlemont MA,,,6/14/1981,Domestic,,180,0,40,40
20836,Charlemont,,Route 2, Route 2 Charlemont MA,,,9/23/1981,Domestic,,160,0,1,1
20837,Charlemont,,Route 2 - West, Route 2 - West Charlemont MA,,,9/2/1981,Domestic,,104,0,8,8
20838,Charlemont,,Westfield Road, Westfield Road Charlemont MA,,,8/21/1981,,,125,0,15,15
20839,Charlemont,,Route 2, Route 2 Charlemont MA,,,8/20/1981,Domestic,,125,0,12,12
20840,Charlemont,263 ?,Warner Hill Road ?,263 ? Warner Hill Road ? Charlemont MA,,,3/1/1981,Domestic,,250,4,,0
20841,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,11/14/1980,Domestic,,100,13,30,30
20842,Charlemont,,West Oxbow Road, West Oxbow Road Charlemont MA,,,10/15/1980,Domestic,,180,25,25,25
20843,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,6/1/1980,Domestic,,180,0,,0
20844,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,5/2/1980,Domestic,,140,0,j20,#VALUE!
20845,Charlemont,,Route 8A, Route 8A Charlemont MA,,,3/14/1980,Domestic,,120,0,20,20
20846,Charlemont,,Heath Stage Road, Heath Stage Road Charlemont MA,,,10/22/1979,Public Water Supply,,145,0,overflow,0
20847,Charlemont,,Route 2 - Mohawk Trail, Route 2 - Mohawk Trail Charlemont MA,,,9/24/1979,Domestic,,230,0,overflowing,0
20848,Charlemont,16,Potters Road,16 Potters Road Charlemont MA,,,8/1/1979,Domestic,,205,0,,0
20849,Charlemont,,Route 2, Route 2 Charlemont MA,,,5/16/1979,Domestic,,200,0,20,20
20850,Charlemont,,East Oxbow Road, East Oxbow Road Charlemont MA,,,3/1/1979,Domestic,,250,0,80,80
20851,Charlemont,,Heath Stage Terrace, Heath Stage Terrace Charlemont MA,,,2/27/1979,Domestic,,150,0,20,20
20852,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,11/29/1978,Domestic,,425,0,60,60
20853,Charlemont,,junction Route 2 & Route 8A, junction Route 2 & Route 8A Charlemont MA,,,2/10/1976,Domestic,,30,0,20,20
20854,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,5/20/1975,Domestic,,125,0,20,20
20855,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,5/20/1975,Domestic,,125,20,20,20
20856,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,5/19/1975,Domestic,,300,1,20,20
20857,Charlemont,,Mohawk Trail, Mohawk Trail Charlemont MA,,,10/9/1974,Domestic,,80,29,10,10
20858,Charlemont,,Route 2, Route 2 Charlemont MA,,,12/4/1973,Domestic,,130,12,20,20
20859,Charlemont,,Street Unknown (?), Street Unknown (?) Charlemont MA,,,7/13/1973,Domestic,,150,115,15,15
20860,Charlemont,,Box 76, Box 76 Charlemont MA,,,6/21/1972,Domestic,,305,45,40,40
20861,Charlemont,,Heath Stage Terrace, Heath Stage Terrace Charlemont MA,,,1/1/1970,Domestic,,175,115,15,15
21276,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,7/8/1993,Domestic,,280,52,15,15
21277,Charlemont,,Route 2, Route 2 Charlemont MA,,,7/12/1995,Domestic,,220,108,14,14
100396,Charlemont,1921,Mohawk Trail,1921 Mohawk Trail Charlemont MA,,,4/27/2001,Domestic,New Well,160,0,15,15
100790,Charlemont,165,Main Street,165 Main Street Charlemont MA,,,8/9/2001,Domestic,New Well,300,64,31,31
102593,Charlemont,8,Avery Road,8 Avery Road Charlemont MA,,,5/25/2001,Monitoring,New Well,20,,11,11
103922,Charlemont,2183,Mohawk Trail,2183 Mohawk Trail Charlemont MA,,,9/13/2001,Domestic,Replacement,505,42,20,20
103938,Charlemont,104,West Oxbow Road,104 West Oxbow Road Charlemont MA,,,9/17/2001,Domestic,Replacement,205,104,overflowing,0
108358,Charlemont,176,Avery Brook Road,176 Avery Brook Road Charlemont MA,,,12/5/2001,Domestic,New Well,125,115,7,7
108384,Charlemont,479,East Oxbow Road,479 East Oxbow Road Charlemont MA,,,12/28/2001,Domestic,New Well,220,20,50,50
108388,Charlemont,58,Main Street,58 Main Street Charlemont MA,,,1/2/2002,Domestic,New Well,320,65,4,4
108390,Charlemont,376,Legate Hill,376 Legate Hill Charlemont MA,,,1/13/2002,Domestic,New Well,260,85,20,20
109388,Charlemont,144,Avery Brook Road,144 Avery Brook Road Charlemont MA,,,2/13/2002,Domestic,New Well,200,90,overflows,0
109483,Charlemont,87,Burnt Road,87 Burnt Road Charlemont MA,,,5/7/2002,Domestic,New Well,300,87,16,16
109488,Charlemont,1052,Mohawk Trail,1052 Mohawk Trail Charlemont MA,,,5/22/2002,Domestic,New Well,220,93,17,17
111436,Charlemont,28,Avery Brook Road,28 Avery Brook Road Charlemont MA,,,8/21/2002,Domestic,New Well,525,80,48,48
111447,Charlemont,200,Avery Brook Road,200 Avery Brook Road Charlemont MA,,,9/26/2002,Domestic,New Well,145,65,overflowing,0
111484,Charlemont,147,West Oxbow Road,147 West Oxbow Road Charlemont MA,,,2/3/2003,Domestic,Replacement,165,0,,0
113311,Charlemont,,Cold River Road, Cold River Road Charlemont MA,,,5/1/2002,Public Water Supply,New Well,200,10,overtop,0
113368,Charlemont,66,Main Street,66 Main Street Charlemont MA,,,8/2/2002,Domestic,New Well,180,70,15,15
118225,Charlemont,227,Hawk Hill Road,227 Hawk Hill Road Charlemont MA,,,7/8/2003,Domestic,New Well,460,55,40,40
118355,Charlemont,1681,Mohawk Trail,1681 Mohawk Trail Charlemont MA,,,12/10/2002,Domestic,New Well,420,0,20,20
118494,Charlemont,247,Zoar Road,247 Zoar Road Charlemont MA,,,4/2/2003,Domestic,New Well,120,57,7,7
120663,Charlemont,15,Burrington Road,15 Burrington Road Charlemont MA,,,5/1/2003,Domestic,New Well,420,8,80,80
122489,Charlemont,,East Oxbow Road, East Oxbow Road Charlemont MA,,,9/11/2003,Domestic,New Well,405,105,0verflowing,0
122504,Charlemont,28,Schaefer Way,28 Schaefer Way Charlemont MA,,,11/5/2003,Domestic,New Well,345,105,40,40
122536,Charlemont,271,West Oxbow Road,271 West Oxbow Road Charlemont MA,,,3/22/2004,Domestic,Deepen,485,0,76.2,76.2
124167,Charlemont,114,Tower Road,114 Tower Road Charlemont MA,,,9/11/2003,Domestic,New Well,320,16,,0
124172,Charlemont,56,Vincent Road,56 Vincent Road Charlemont MA,,,10/7/2003,Domestic,New Well,200,7,19,19
124174,Charlemont,29,Maxwell Road,29 Maxwell Road Charlemont MA,,,10/7/2003,Domestic,New Well,120,8,12,12
131324,Charlemont,552,Mountain Road,552 Mountain Road Charlemont MA,,,7/25/2005,Domestic,Replacement,225,75,37,37
131335,Charlemont,75,Deer Run Lane,75 Deer Run Lane Charlemont MA,,,8/30/2005,Domestic,New Well,425,4,40,40
132053,Charlemont,42,High Street,42 High Street Charlemont MA,,,4/30/2004,Domestic,New Well,500,100,35,35
134895,Charlemont,1605,Route 2,1605 Route 2 Charlemont MA,,,1/19/2005,Domestic,New Well,300,140,29,29
134914,Charlemont,54,Ledge Lane,54 Ledge Lane Charlemont MA,,,11/15/2004,Domestic,New Well,300,15,140,140
134915,Charlemont,9,Ledge Lane,9 Ledge Lane Charlemont MA,,,11/18/2004,Domestic,New Well,500,15,30,30
134924,Charlemont,52,Cherry Pierson Road,52 Cherry Pierson Road Charlemont MA,,,11/16/2004,Domestic,New Well,200,20,30,30
135517,Charlemont,1645,Route 2,1645 Route 2 Charlemont MA,,,10/25/2006,Domestic,New Well,240,168,20,20
135522,Charlemont,44,Avery Brook Road,44 Avery Brook Road Charlemont MA,42.3537,-72.805417,10/31/2006,Domestic,New Well,400,80,45,45
135652,Charlemont,239,West Hawley Road,239 West Hawley Road Charlemont MA,,,12/1/2004,Domestic,New Well,220,70,80,80
135656,Charlemont,231,West Hawley Road,231 West Hawley Road Charlemont MA,,,11/30/2004,Domestic,New Well,440,66,40,40
140502,Charlemont,188D,Warner Hill Road,188D Warner Hill Road Charlemont MA,,,10/19/2005,Domestic,New Well,120,20,15,15
141224,Charlemont,187,Main Street,187 Main Street Charlemont MA,,,2/2/2006,Domestic,Replacement,445,50,40,40
143041,Charlemont,42,Thunder Mountain Road,42 Thunder Mountain Road Charlemont MA,,,10/11/2005,Domestic,New Well,220,85,30,30
143107,Charlemont,454,South River Road,454 South River Road Charlemont MA,,,2/24/2006,Domestic,New Well,420,90,10,10
143145,Charlemont,Lot 70.5,Maxwell Road,Lot 70.5 Maxwell Road Charlemont MA,,,5/9/2006,Domestic,New Well,220,22,15,15
144984,Charlemont,199,Avery Brook Road,199 Avery Brook Road Charlemont MA,,,6/28/2006,Domestic,New Well,320,98,15,15
145662,Charlemont,607,Legate Hill Road,607 Legate Hill Road Charlemont MA,,,6/27/2006,Domestic,Deepen,485,0,20,20
145663,Charlemont,495,Mountain Road,495 Mountain Road Charlemont MA,42.627783,-72.833583,8/10/2006,Domestic,Replacement,205,6,0,0
147758,Charlemont,24,South Heath Road,24 South Heath Road Charlemont MA,42.643533,-72.850583,9/28/2006,Domestic,Replacement,405,6,45,45
147767,Charlemont,48,South Heath Road,48 South Heath Road Charlemont MA,42.6457,-72.85125,11/15/2006,Domestic,Replacement,445,13,,0
147770,Charlemont,336,West Oxbow Road,336 West Oxbow Road Charlemont MA,42.643183,-72.12725,12/8/2006,Domestic,Replacement,108,80,overflow 8 gpm,0
149012,Charlemont,129,Main Street,129 Main Street Charlemont MA,42.6284,-72.873233,11/1/2006,Domestic,New Well,500,88,50,50
150676,Charlemont,300,Zoar Road,300 Zoar Road Charlemont MA,42.645683,-72.9247,9/21/2007,Industrial,New Well,300,3,0,0
151222,Charlemont,283,Legate Hill Road,283 Legate Hill Road Charlemont MA,42.652883,-72.8992,6/27/2007,Domestic,New Well,122,7,65,65
153735,Charlemont,1903,Mohawk Trail,1903 Mohawk Trail Charlemont MA,42.62315,-72.780133,6/12/2007,Domestic,New Well,200,47,14,14
154663,Charlemont,526,Zoar Road,526 Zoar Road Charlemont MA,42.65845,-72.938,12/6/2007,Domestic,New Well,545,12,4,4
155358,Charlemont,200,Legate Hill Road,200 Legate Hill Road Charlemont MA,42.645417,-72.89635,5/12/2008,Domestic,Decommission,251,0,25,25
155367,Charlemont,15,North Street,15 North Street Charlemont MA,42.629033,-72.87685,5/21/2008,Domestic,New Well,322,77,10,10
157693,Charlemont,24,Mt. View Drive,24 Mt. View Drive Charlemont MA,42.662483,-72.896333,4/10/2009,Domestic,Deepen,240,,30,30
157696,Charlemont,7,Mohawk Trail,7 Mohawk Trail Charlemont MA,42.629017,-72.88655,4/27/2009,Domestic,New Well,503,2,0,0
157701,Charlemont,7,Mohawk Trail,7 Mohawk Trail Charlemont MA,42.6288,-72.885217,9/3/2009,Domestic,New Well,403,7,0,0
159916,Charlemont,,Burrington Road, Burrington Road Charlemont MA,42.621117,-72.829733,2/8/2010,Domestic,New Well,402,26,20,20
161607,Charlemont,7,Mohawk Trail,7 Mohawk Trail Charlemont MA,42.628433,-72.88305,7/22/2010,Domestic,New Well,1002,5,80,80
250449,Charlemont,355,Harris Mountain Rd,355 Harris Mountain Rd Charlemont MA,42.635817,-72.844317,8/8/2007,Domestic,New Well,220,80,40,40
251927,Charlemont,,Maxwell Road, Maxwell Road Charlemont MA,42.670183,-72.880517,6/28/2008,Domestic,New Well,405,25,25,25
252210,Charlemont,1451,Mohawk Trail,1451 Mohawk Trail Charlemont MA,42.619283,-72.8168,5/8/2008,Domestic,New Well,440,6,10,10
253616,Charlemont,372 ,Maxwell Road,372  Maxwell Road Charlemont MA,42.668367,-72.881683,9/17/2008,Domestic,New Well,225,6,30,30
263771,Charlemont,104,Main Street,104 Main Street Charlemont MA,42.6276,-72.87565,8/19/2009,Domestic,Replacement,485,85,20,20
269784,Charlemont,,Route 8A, Route 8A Charlemont MA,,,9/19/1969,Domestic,New Well,145,100,,0
269809,Charlemont,,River Road, River Road Charlemont MA,,,9/4/1997,Domestic,Hydrofracture,475,130,6,6
269810,Charlemont,,Vincent Road, Vincent Road Charlemont MA,,,9/1/1970,Domestic,New Well,300,15,50,50
271961,Charlemont,,Mohawk Trail, Mohawk Trail Charlemont MA,,,12/17/1998,Domestic,New Well,727,6,200,200
271962,Charlemont,,Warner Hill Road, Warner Hill Road Charlemont MA,,,10/30/1998,Domestic,New Well,260,6,40,40
271963,Charlemont,9,Rice Fort Road,9 Rice Fort Road Charlemont MA,,,10/29/1998,Domestic,New Well,140,83,30,30
271964,Charlemont,4,East Hawley Road,4 East Hawley Road Charlemont MA,,,3/5/1998,Domestic,New Well,440,134,20,20
271965,Charlemont,,Burrington Road, Burrington Road Charlemont MA,,,9/12/1997,Domestic,New Well,275,21,38,38
271967,Charlemont,24,Windy Hill Road,24 Windy Hill Road Charlemont MA,,,8/4/1997,Domestic,New Well,200,70,105,105
271968,Charlemont,,Route 2, Route 2 Charlemont MA,,,12/30/1971,Domestic,New Well,300,95,20,20
271969,Charlemont,,Route 8A, Route 8A Charlemont MA,,,12/27/1971,Domestic,New Well,110,15,5,5
271970,Charlemont,,Zoar Road, Zoar Road Charlemont MA,,,6/24/1971,Domestic,New Well,205,52,,0
271971,Charlemont,,East Hawley Road, East Hawley Road Charlemont MA,,,1/1/1971,Domestic,New Well,130,36,35,35
271973,Charlemont,,,  Charlemont MA,,,12/10/1970,Domestic,New Well,125,10,,0
271974,Charlemont,,,  Charlemont MA,,,11/10/1970,Domestic,New Well,105,45,20,20
271976,Charlemont,,West Oxbow Road, West Oxbow Road Charlemont MA,,,11/9/1970,Domestic,New Well,100,,10,10
271977,Charlemont,,West Oxbow Road, West Oxbow Road Charlemont MA,,,11/6/1970,Domestic,New Well,130,107,,0
271980,Charlemont,,Route 2, Route 2 Charlemont MA,,,10/21/1970,Domestic,New Well,62,,8,8
271981,Charlemont,,Route 8A, Route 8A Charlemont MA,,,10/7/1970,Domestic,New Well,100,8,20,20
271983,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,7/7/1970,Domestic,New Well,150,20,,0
271984,Charlemont,,Route 2, Route 2 Charlemont MA,,,4/16/1970,Domestic,New Well,105,83,,0
271986,Charlemont,,Mohawk Trail, Mohawk Trail Charlemont MA,,,3/25/1970,Domestic,New Well,255,65,,0
271987,Charlemont,,Route 8A, Route 8A Charlemont MA,,,11/10/1969,Domestic,New Well,300,65,30,30
271988,Charlemont,,Heath Road, Heath Road Charlemont MA,,,10/1/1969,Domestic,New Well,170,73,30,30
271990,Charlemont,,West Oxbow Road, West Oxbow Road Charlemont MA,,,9/6/1969,Domestic,New Well,155,115,22,22
271992,Charlemont,,East Hawley Road, East Hawley Road Charlemont MA,,,8/11/1969,Domestic,New Well,200,135,90,90
271993,Charlemont,,Judd Road, Judd Road Charlemont MA,,,7/7/1969,Domestic,New Well,125,6,20,20
271994,Charlemont,,Tower Road, Tower Road Charlemont MA,,,7/29/1968,Domestic,New Well,145,90,22,22
271995,Charlemont,,Warfield Road, Warfield Road Charlemont MA,,,7/25/1968,Domestic,New Well,145,40,,0
271996,Charlemont,,Warfield Road, Warfield Road Charlemont MA,,,7/22/1968,Domestic,New Well,395,40,15,15
271997,Charlemont,,Legate Hill Road, Legate Hill Road Charlemont MA,,,6/29/1967,Domestic,New Well,100,50,,0
271998,Charlemont,,,  Charlemont MA,,,6/13/1967,Domestic,New Well,129,119,,0
271999,Charlemont,,Zoar Road, Zoar Road Charlemont MA,,,12/16/1966,Domestic,New Well,91,,30,30
272000,Charlemont,,,  Charlemont MA,,,7/13/1966,Domestic,New Well,185,13,,0
272001,Charlemont,,Route 2, Route 2 Charlemont MA,,,1/29/1966,Domestic,New Well,150,80,,0
272002,Charlemont,,Mohawk Trail, Mohawk Trail Charlemont MA,,,9/7/1965,Domestic,New Well,200,115,185,185
272003,Charlemont,,Warner Hill Road, Warner Hill Road Charlemont MA,,,7/20/1965,Domestic,New Well,145,16,,0
272004,Charlemont,,Main Street, Main Street Charlemont MA,,,7/10/1965,Domestic,New Well,115,89,30,30
272005,Charlemont,,,  Charlemont MA,,,6/26/1965,Domestic,New Well,100,61,,0
272006,Charlemont,,,  Charlemont MA,,,6/9/1965,Domestic,New Well,80,15,13,13
272007,Charlemont,,Mohawk Trail, Mohawk Trail Charlemont MA,,,5/30/1965,Domestic,New Well,156,70,1.66666666,1.66666666
272008,Charlemont,,Mohawk Trail, Mohawk Trail Charlemont MA,,,5/30/1965,Domestic,New Well,175,30,30,30
272009,Charlemont,,Main Street, Main Street Charlemont MA,,,10/9/1964,Domestic,New Well,63,,,0
272010,Charlemont,,Main Street, Main Street Charlemont MA,,,5/1/1964,Domestic,New Well,102,,45,45
272011,Charlemont,,East Hawley Road, East Hawley Road Charlemont MA,,,10/1/1963,Domestic,New Well,138,6,13,13
272012,Charlemont,,Route 2, Route 2 Charlemont MA,,,9/7/1963,Select,New Well,130,82,15,15
272217,Charlemont,9,East Harmony Lane,9 East Harmony Lane Charlemont MA,,,2/5/1971,Domestic,New Well,200,97,,0
303884,Charlemont,32,Avery Brook Road,32 Avery Brook Road Charlemont MA,42.621367,-72.803367,4/30/2011,Domestic,New Well,440,38,15,15
304395,Charlemont,32,Avery Brook Road,32 Avery Brook Road Charlemont MA,42.621367,-72.803367,4/30/2011,Domestic,New Well,440,38,15,15
316941,Charlemont,10,Thunder Lane,10 Thunder Lane Charlemont MA,0,0,12/22/2011,Domestic,New Well,242,45,4,4
600256,Charlemont,,SCHAEFER WAY, SCHAEFER WAY Charlemont MA,,,10/29/2010,,,245,20,30,30
600441,Charlemont,65,EAST HAWLEY RD,65 EAST HAWLEY RD Charlemont MA,,,11/18/2010,,,240,94,35,35
605978,Charlemont,502,SOUTH RIVER ROAD,502 SOUTH RIVER ROAD Charlemont MA,42.61655,-72.84008,4/26/2012,,Replacement,265,133,30,30
610512,Charlemont,55,LEDGE LANE,55 LEDGE LANE Charlemont MA,42.64277,-72.90853,8/14/2012,,Replacement,225,8,60,60
612052,Charlemont,456,Zoar Road,456 Zoar Road Charlemont MA,42.65345,-72.93243,8/14/2012,,New Well,600,58,35,35
612665,Charlemont,1753,MOHAWK TRAIL,1753 MOHAWK TRAIL Charlemont MA,42.62677,-72.79715,9/22/2012,,Replacement,125,10,20,20
612729,Charlemont,77,ROWE ROAD,77 ROWE ROAD Charlemont MA,42.66067,-72.93545,9/20/2012,,Replacement,485,64,20,20
612737,Charlemont,77,ROWE ROAD,77 ROWE ROAD Charlemont MA,42.66067,-72.93562,,,Decommission,,,,0
613907,Charlemont,00,OFF BOSRAH ROAD,00 OFF BOSRAH ROAD Charlemont MA,42.36565,-72.52216,9/21/2012,,New Well,600,4,65,65
617738,Charlemont,14,Thunder Lane,14 Thunder Lane Charlemont MA,42.62033,-72.88071,10/20/2012,,New Well,320,34,6,6
2809,Buckland,,Going West On Bray Road 1.2, Going West On Bray Road 1.2 Buckland MA,,,6/27/2000,Domestic,New Well,405,8,12,12
4070,Buckland,60,Purington Road,60 Purington Road Buckland MA,,,11/22/2000,Domestic,New Well,260,115,22,22
4071,Buckland,,From Ctr Of Shelvurne Take Elm Street, From Ctr Of Shelvurne Take Elm Street Buckland MA,,,10/20/2000,Domestic,New Well,315,100,23,23
4072,Buckland,,Going South On Bray Road 0.1, Going South On Bray Road 0.1 Buckland MA,,,4/19/2000,Domestic,New Well,445,138,2,2
4073,Buckland,,From Jct Hog Hollow Road & E. Buckland Road Take, From Jct Hog Hollow Road & E. Buckland Road Take Buckland MA,,,10/11/1999,Domestic,New Well,345,8,33,33
4074,Buckland,,From Rte 112 Take Cresson Brook Road To Labelle, From Rte 112 Take Cresson Brook Road To Labelle Buckland MA,,,10/8/1999,Domestic,New Well,405,105,,0
4075,Buckland,58,Upper Street,58 Upper Street Buckland MA,,,9/1/1999,Domestic,New Well,200,10,40,40
4076,Buckland,,From Main Street Take Crittendon Hill 1.6 On Right, From Main Street Take Crittendon Hill 1.6 On Right Buckland MA,,,8/23/1999,Domestic,New Well,225,6,12,12
4077,Buckland,33,Avery Road,33 Avery Road Buckland MA,,,6/28/1999,Domestic,New Well,140,44,10,10
4967,Buckland,326,East Buckland Road,326 East Buckland Road Buckland MA,,,6/28/2001,Domestic,New Well,100,10,12,12
17472,Buckland,,Upper Street, Upper Street Buckland MA,,,6/16/2000,Domestic,,240,13,14,14
107438,Buckland,,Crittendon Hill Road, Crittendon Hill Road Buckland MA,,,1/10/2002,Domestic,New Well,305,3,120,120
109453,Buckland,180,Lower Street,180 Lower Street Buckland MA,,,3/12/2002,Domestic,New Well,240,78,flowing,0
111410,Buckland,Lot 13,Hog Hollow Road,Lot 13 Hog Hollow Road Buckland MA,,,5/23/2002,Domestic,New Well,445,7,80,80
111429,Buckland,8,Goodnow Road,8 Goodnow Road Buckland MA,,,8/1/2002,Domestic,New Well,285,37,flowing,0
111453,Buckland,52,Bray Road,52 Bray Road Buckland MA,,,10/9/2002,Domestic,New Well,185,60,40,40
111481,Buckland,145,South River Road,145 South River Road Buckland MA,,,1/9/2003,Domestic,New Well,205,69,40,40
111485,Buckland,298,Ashfield Road,298 Ashfield Road Buckland MA,,,2/5/2003,Domestic,New Well,165,38,10,10
111498,Buckland,188,Lower Street,188 Lower Street Buckland MA,,,3/20/2003,Domestic,New Well,285,85,flowing,0
118476,Buckland,58,Clesson Brook Road,58 Clesson Brook Road Buckland MA,,,9/25/2002,Domestic,New Well,200,70,0,0
118478,Buckland,179,Lower Road,179 Lower Road Buckland MA,,,9/26/2002,Domestic,Replacement,260,64,3,3
122503,Buckland,15,Purinton Road,15 Purinton Road Buckland MA,,,11/3/2003,Domestic,Replacement,345,55,60,60
122514,Buckland,29,Upper Street,29 Upper Street Buckland MA,,,1/30/2004,Domestic,Replacement,365,45,50,50
122517,Buckland,33,Avery Road,33 Avery Road Buckland MA,,,2/5/2004,Domestic,New Well,345,15,23,23
122531,Buckland,136,Bray Road,136 Bray Road Buckland MA,,,3/15/2004,Domestic,New Well,125,25,0 (full),#VALUE!
127209,Buckland,142,East Buckland Road,142 East Buckland Road Buckland MA,,,5/3/2004,Domestic,New Well,200,68,35,35
